frame_index,timestamp_sec,x_rel,y_rel,z_rel,qw,qx,qy,qz,confidence,layer,orientation_source,scale_status
169,33.656201005,-0.318002116,0.207662084,-0.766311324,0.95165242,-0.0940655201,0.273025022,0.104721952,1,fitted_bspline,raw_camera_orientation,relative_only
170,33.807527638,-0.310348582,0.205998308,-0.773606518,0.953221444,-0.0909185093,0.265667939,0.111907323,1,fitted_bspline,raw_camera_orientation,relative_only
171,33.958854271,-0.307925596,0.203887393,-0.748970852,0.958254169,-0.0796432436,0.255117955,0.101591,1,fitted_bspline,raw_camera_orientation,relative_only
172,34.110180905,-0.310445491,0.201663138,-0.748514703,0.958064382,-0.0864166364,0.249918871,0.110387336,1,fitted_bspline,raw_camera_orientation,relative_only
173,34.261507538,-0.288991094,0.199659339,-0.754024774,0.961923512,-0.0692221292,0.241322481,0.108050521,1,fitted_bspline,raw_camera_orientation,relative_only
174,34.412834171,-0.29155098,0.198209793,-0.758179337,0.964497569,-0.0709480079,0.231317425,0.105844552,1,fitted_bspline,raw_camera_orientation,relative_only
175,34.564160804,-0.288236068,0.197648297,-0.763767072,0.968822817,-0.0630620635,0.218523058,0.0982506938,1,fitted_bspline,raw_camera_orientation,relative_only
176,34.715487437,-0.292020304,0.198184709,-0.772627844,0.969779044,-0.067557719,0.219243632,0.0830469149,1,fitted_bspline,raw_camera_orientation,relative_only
177,34.866814070,-0.274096342,0.199533126,-0.782806252,0.972376637,-0.0702239869,0.213992513,0.0613145368,1,fitted_bspline,raw_camera_orientation,relative_only
178,35.018140704,-0.276009112,0.201283711,-0.791398077,0.970190814,-0.0830759017,0.221806129,0.0512856694,1,fitted_bspline,raw_camera_orientation,relative_only
179,35.169467337,-0.283501715,0.203026621,-0.79640156,0.971218764,-0.0827265785,0.220050399,0.0383177109,1,fitted_bspline,raw_camera_orientation,relative_only
180,35.320793970,-0.286497557,0.204352017,-0.799424761,0.970128578,-0.0916099873,0.219723828,0.0466861015,1,fitted_bspline,raw_camera_orientation,relative_only
181,35.472120603,-0.283661351,0.204850058,-0.802978195,0.972373592,-0.0889939449,0.20956909,0.0514827357,1,fitted_bspline,raw_camera_orientation,relative_only
182,35.623447236,-0.280196218,0.204371675,-0.808992082,0.970307858,-0.0921562597,0.21795145,0.0500704419,1,fitted_bspline,raw_camera_orientation,relative_only
183,35.774773869,-0.278213386,0.203810875,-0.817075442,0.967089674,-0.0914100717,0.229227368,0.0619400975,1,fitted_bspline,raw_camera_orientation,relative_only
184,35.926100503,-0.278563688,0.204322435,-0.826257,0.964153363,-0.0861278164,0.237058077,0.0824242697,1,fitted_bspline,raw_camera_orientation,relative_only
185,36.077427136,-0.281478248,0.206610573,-0.835565478,0.945277237,-0.10268102,0.280677338,0.130873167,1,fitted_bspline,raw_camera_orientation,relative_only
186,36.228753769,-0.284709349,0.209577257,-0.844029599,0.946154635,-0.109466324,0.279624882,0.120906808,1,fitted_bspline,raw_camera_orientation,relative_only
187,36.380080402,-0.285389565,0.211673897,-0.850678088,0.939991009,-0.102955616,0.29782642,0.13082992,1,fitted_bspline,raw_camera_orientation,relative_only
188,36.531407035,-0.281615159,0.21173669,-0.854881732,0.944160892,-0.0954194348,0.288120688,0.128225626,1,fitted_bspline,raw_camera_orientation,relative_only
189,36.682733668,-0.275337152,0.210140991,-0.857379583,0.945840594,-0.0941496158,0.289510688,0.112716375,1,fitted_bspline,raw_camera_orientation,relative_only
190,36.834060302,-0.269470253,0.207646945,-0.859252761,0.947848583,-0.101030247,0.28240982,0.107799101,1,fitted_bspline,raw_camera_orientation,relative_only
191,36.985386935,-0.266164566,0.205014698,-0.861582383,0.947158406,-0.104096052,0.281608295,0.112923576,1,fitted_bspline,raw_camera_orientation,relative_only
192,37.136713568,-0.264511765,0.203004394,-0.865449566,0.936008531,-0.106176456,0.309787217,0.129021204,1,fitted_bspline,raw_camera_orientation,relative_only
193,37.288040201,-0.26283892,0.202376178,-0.871935429,0.94026921,-0.108702006,0.297835058,0.123983728,1,fitted_bspline,raw_camera_orientation,relative_only
194,37.439366834,-0.259872216,0.203560388,-0.881475316,0.934674654,-0.110324843,0.305739906,0.143995936,1,fitted_bspline,raw_camera_orientation,relative_only
195,37.590693467,-0.255934309,0.205668131,-0.891921484,0.932524273,-0.0982590028,0.320280124,0.134774961,1,fitted_bspline,raw_camera_orientation,relative_only
196,37.742020101,-0.251746972,0.207480707,-0.900480413,0.92725202,-0.0926751976,0.322033991,0.167060191,1,fitted_bspline,raw_camera_orientation,relative_only
197,37.893346734,-0.24803198,0.207779416,-0.904358585,0.929076792,-0.0900175242,0.324139373,0.153775251,1,fitted_bspline,raw_camera_orientation,relative_only
198,38.044673367,-0.245511105,0.205345558,-0.900762482,0.923831084,-0.101327198,0.328512507,0.168370006,1,fitted_bspline,raw_camera_orientation,relative_only
199,38.196000000,-0.24490612,0.198960433,-0.886898587,0.925815017,-0.123300374,0.311127873,0.175678736,1,fitted_bspline,raw_camera_orientation,relative_only
